-0.6743357,-0.7492324,-0.6743357,-0.7492324
-0.100385,-0.100385,-0.100385,-0.009794675
-0.9537343,-0.9767737,-0.9537343,-0.9767737
-0.583654,-0.5351532,-0.583654,-0.5351532
0.6833939,0.6833939,0.6833939,0.6899606
-0.8981047,-0.82583,-0.8981047,-0.82583
0.4466985,0.3679808,0.4914898,0.3679808
-0.7652354,-0.7652354,-0.7652354,-0.7652354
0.4908343,0.4908343,0.4908343,0.5724565
-0.8686237,-0.8686237,-0.8686237,-0.8686237
0.04742425,0.1842065,0.04742425,0.1842065
0.7431252,0.6492532,0.7431252,0.6492532
0.4247692,0.441763,0.4247692,0.441763
-0.5627071,-0.5627071,-0.5627071,-0.5627071
-0.1995618,-0.1995618,-0.1995618,-0.1995618
0.5486056,0.513777,0.5486056,0.513777
0.4353152,0.4353152,0.4353152,0.4353152
0.409759,0.409759,0.409759,0.409759
-0.5922778,-0.5922778,-0.5922778,-0.5922778
-0.06127757,-0.06127757,-0.06127757,-0.06127757
0.2595636,0.1887629,0.2595636,0.1887629
-0.1820194,-0.1005269,-0.1820194,-0.1005269
0.6729216,0.6729216,0.7486413,0.6729216
-0.9234049,-0.9234049,-0.9234049,-0.9234049
-0.005416825,-0.005416825,-0.005416825,-0.005416825
0.9145558,0.9145558,0.9145558,0.9145558
0.7856168,0.7856168,0.7856168,0.7856168
-0.2957073,-0.2957073,-0.2957073,-0.2957073
0.5442786,0.5442786,0.5442786,0.5442786
0.1881223,0.1881223,0.1881223,0.1881223
-0.99,-0.895456,-0.99,-0.9853234
-0.2059218,-0.2059218,-0.2059218,-0.2059218
-0.197663,-0.197663,-0.197663,-0.197663
-0.6025898,-0.6025898,-0.6025898,-0.6025898
-0.8482997,-0.8482997,-0.7987845,-0.8482997
-0.1447899,-0.1285953,-0.1447899,-0.1285953
0.4348353,0.4348353,0.4348353,0.4348353
-0.6971915,-0.6971915,-0.6971915,-0.6971915
0.5538658,0.5538658,0.5538658,0.5538658
-0.1554315,-0.1554315,-0.1554315,-0.1554315
0.05058733,0.05058733,0.05058733,0.05058733
0.5920935,0.5920935,0.5920935,0.5920935
0.99,0.99,0.99,0.99
-0.99,-0.99,-0.99,-0.99
0.07447815,0.07447815,0.07447815,0.07447815
-0.08247983,-0.1702064,-0.1702064,-0.08247983
0.8014706,0.8014706,0.8014706,0.8014706
-0.1106417,-0.1106417,-0.1106417,-0.1106417
0.01718181,0.01718181,0.01718181,0.01718181
0.9237914,0.9237914,0.99,0.9237914
-0.1549152,-0.1549152,-0.1549152,-0.1549152
0.2919527,0.2919527,0.3463591,0.2919527
-0.1900506,-0.1900506,-0.1414626,-0.1900506
0.06013981,0.06013981,0.06013981,0.06013981
0.2616823,0.2616823,0.2616823,0.2616823
0.985489,0.985489,0.8964293,0.985489
0.655081,0.655081,0.655081,0.655081
0.2270034,0.2270034,0.2270034,0.2270034
-0.99,-0.99,-0.99,-0.99
0.9822171,0.9822171,0.99,0.9822171
-0.668126,-0.668126,-0.668126,-0.668126
-0.3706957,-0.3706957,-0.3201403,-0.3706957
-0.3043665,-0.2205743,-0.2205743,-0.3043665
-0.4493476,-0.4493476,-0.4265942,-0.4493476
-0.3350095,-0.2424252,-0.2424252,-0.3350095
-0.8096786,-0.8589992,-0.8589992,-0.8096786
0.5767791,0.5767791,0.5767791,0.5767791
0.99,0.99,0.99,0.99
-0.2328303,-0.2328303,-0.2328303,-0.2328303
0.9403089,0.9793848,0.9793848,0.9403089
-0.6180769,-0.6180769,-0.6180769,-0.6180769
-0.486468,-0.3880501,-0.3880501,-0.486468
-0.2553466,-0.2068231,-0.2068231,-0.2553466
0.1615449,0.1615449,0.1615449,0.1615449
-0.7348049,-0.7782356,-0.7782356,-0.7152702
0.2314202,0.3165229,0.3165229,0.1948556
-0.48322,-0.48322,-0.48322,-0.48322
0.9823684,0.9823684,0.9823684,0.99
0.3780333,0.3780333,0.3780333,0.3780333
0.8997086,0.8849635,0.8849635,0.8997086
0.7469551,0.7469551,0.7469551,0.679421
0.006895959,0.006895959,0.006895959,0.006895959
-0.1115721,-0.1115721,-0.1115721,-0.05530122
0.7002774,0.6059698,0.6059698,0.7002774
-0.4767693,-0.5337129,-0.5337129,-0.4767693
-0.5943503,-0.5943503,-0.5943503,-0.5943503
-0.4312019,-0.4312019,-0.4312019,-0.4312019
-0.5603372,-0.5144178,-0.5144178,-0.5603372
-0.6047233,-0.6047233,-0.6047233,-0.6047233
-0.3595322,-0.3595322,-0.3595322,-0.2794203
0.8949855,0.8380693,0.8380693,0.8949855
0.1007629,0.1144668,0.1144668,0.1007629
-0.223545,-0.223545,-0.223545,-0.223545
-0.4282971,-0.3978651,-0.3978651,-0.4282971
-0.99,-0.99,-0.99,-0.99
-0.323963,-0.323963,-0.323963,-0.323963
-0.5393766,-0.5393766,-0.5393766,-0.5393766
-0.9318094,-0.9890364,-0.9890364,-0.9318094
0.4007143,0.4007143,0.4007143,0.4007143
-0.1226606,-0.1226606,-0.1226606,-0.1226606
0.6563697,0.6575521,0.6575521,0.6563697
-0.99,-0.99,-0.99,-0.99
0.5797933,0.5797933,0.5797933,0.5797933
-0.5921485,-0.5117494,-0.5117494,-0.5880173
-0.8652883,-0.964507,-0.964507,-0.8652883
0.8302367,0.8302367,0.8302367,0.8302367
-0.8974247,-0.8974247,-0.8974247,-0.8974247
-0.7473571,-0.7169188,-0.7169188,-0.7473571
0.7117782,0.7117782,0.7117782,0.6975045
0.9069248,0.9069248,0.9069248,0.9069248
-0.6374405,-0.6374405,-0.6374405,-0.6374405
-0.3515843,-0.3515843,-0.3515843,-0.2977934
-0.7136406,-0.7136406,-0.7136406,-0.7136406
0.8487242,0.8487242,0.8487242,0.8487242
0.5937247,0.6105629,0.6105629,0.5937247
0.6155929,0.6155929,0.6155929,0.6155929
0.99,0.99,0.99,0.99
0.2064388,0.2867973,0.2867973,0.2064388
-0.6816182,-0.6816182,-0.6816182,-0.6816182
-0.8787282,-0.8787282,-0.9342374,-0.9235709
0.3889869,0.4263222,0.4263222,0.3889869
-0.99,-0.99,-0.99,-0.99
-0.6039068,-0.6039068,-0.6039068,-0.6039068
0.607383,0.607383,0.607383,0.607383
0.9596599,0.99,0.99,0.9596599
0.99,0.99,0.9782153,0.99
0.688207,0.688207,0.6686625,0.688207
0.9322029,0.9322029,0.9322029,0.99
0.5819528,0.5819528,0.5819528,0.5819528
-0.02261106,-0.02261106,-0.06957665,-0.02261106
0.2977102,0.2977102,0.2977102,0.2977102
0.600005,0.600005,0.600005,0.600005
-0.387996,-0.387996,-0.387996,-0.387996
-0.5333257,-0.5333257,-0.5333257,-0.5333257
-0.5569085,-0.6487551,-0.6487551,-0.5569085
-0.009063445,-0.009063445,-0.009063445,-0.01728411
-0.99,-0.99,-0.99,-0.99
0.4631359,0.4341858,0.4341858,0.4631359
-0.5012017,-0.5012017,-0.5012017,-0.5012017
-0.7329195,-0.7329195,-0.7329195,-0.7329195
-0.1178055,-0.1178055,-0.1178055,-0.1178055
0.7243026,0.6714401,0.6714401,0.7243026
-0.4314359,-0.5135162,-0.5135162,-0.4314359
-0.928652,-0.928652,-0.928652,-0.928652
-0.4125115,-0.4637209,-0.4637209,-0.4125115
-0.2370835,-0.2370835,-0.2370835,-0.2370835
0.182772,0.182772,0.182772,0.182772
-0.8740935,-0.8740935,-0.8740935,-0.8740935
0.08582821,0.08582821,0.08582821,0.08582821
0.7152337,0.7152337,0.7026267,0.7152337
0.6022167,0.6022167,0.6022167,0.6022167
